Created Date,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Status,Resolution Description,Borough
01/01/2026 11:38:00 AM,door/window,door,open,following complaint condition still open hpd already attempted notify property owner condition exists tenant provide access owner make repair hpd may attempt contact tenant phone verify correction condition hpd inspector may attempt conduct inspection,brooklyn
01/01/2026 11:38:00 AM,water system,hydrant leaking wc,closed,department environmental protection determined complaint duplicate previously filed complaint original complaint addressed,queen
01/01/2026 11:37:58 AM,heat/hot water,apartment,closed,department housing preservation development able gain access apartment others building inspect lack heat hot water complaint closed condition still exists please file new complaint,manhattan
01/01/2026 11:37:57 AM,heat/hot water,entire building,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,brooklyn
01/01/2026 11:37:35 AM,highway condition,highway fence,closed,department transportation completed request corrected condition,queen
01/01/2026 11:37:29 AM,noise residential,loud music/party,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:37:10 AM,illegal parking,blocked sidewalk,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:37:02 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:36:59 AM,noise residential,loud music/party,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:36:57 AM,illegal parking,posted parking sign violation,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:36:50 AM,lost property,,closed,see note information,manhattan
01/01/2026 11:36:19 AM,abandoned vehicle,license plate,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:36:00 AM,traffic signal condition,controller,closed,service request status request available department transportation website please click learn link,brooklyn
01/01/2026 11:35:17 AM,illegal parking,double parked blocking traffic,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:35:01 AM,noise residential,loud music/party,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:35:00 AM,lead,lead kit request residential l,closed,department environmental protection dep mailed free lead test kit requested kit includes instruction collecting water sample contact information deps lead program unit question please use included prepaid label mail sample lab analysis may take lab day complete analysis mail test result service request closed status available,brooklyn
01/01/2026 11:34:39 AM,noise residential,banging/pounding,closed,new york city police department responded complaint officer unable gain entry premise problem persists please contact create another complaint ensure contact information eg buzzer number phone number etc available assist responding officer gaining entry properly investigate complaint count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:34:35 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,bronx
01/01/2026 11:34:35 AM,plumbing,water supply,closed,hpd attempted conduct inspection response complaint unable complete inspection please submit new service request condition still exists information reason hpd unable inspect contact hpd tenant information messaging service,brooklyn
01/01/2026 11:34:33 AM,heat/hot water,entire building,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,bronx
01/01/2026 11:34:31 AM,heat/hot water,apartment,closed,hpd inspected condition complaint closed violation issued law provides property owner time correct condition violation description date property owner correct violation available hpdonline owner corrected condition date provided may wish bring case housing court seeking correction conditionsto find start housing court case visit hpds w,brooklyn
01/01/2026 11:34:10 AM,heat/hot water,entire building,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,brooklyn
01/01/2026 11:34:09 AM,heat/hot water,entire building,closed,hpd called telephone number file complaint someone number indicated condition corrected complaint closed please submit new service request condition still exists,bronx
01/01/2026 11:34:08 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:34:06 AM,paint/plaster,wall,closed,hpd inspector able gain access inspect complaint inspector left card time inspection letter sent hpd inspection attempt encourage call schedule inspection hpd receive timely response complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:34:06 AM,unsanitary condition,pest,closed,hpd inspector able gain access inspect complaint inspector left card time inspection letter sent hpd inspection attempt encourage call schedule inspection hpd receive timely response complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:34:06 AM,water leak,slow leak,closed,hpd inspector able gain access inspect complaint inspector left card time inspection letter sent hpd inspection attempt encourage call schedule inspection hpd receive timely response complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:34:06 AM,flooring/stairs,floor,closed,hpd inspector able gain access inspect complaint inspector left card time inspection letter sent hpd inspection attempt encourage call schedule inspection hpd receive timely response complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:34:02 AM,heat/hot water,entire building,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,bronx
01/01/2026 11:34:00 AM,noise street/sidewalk,loud music/party,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:33:25 AM,heat/hot water,apartment,closed,hpd called telephone number file complaint someone number indicated condition corrected complaint closed please submit new service request condition still exists,bronx
01/01/2026 11:33:24 AM,heat/hot water,entire building,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,manhattan
01/01/2026 11:33:09 AM,heat/hot water,entire building,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,brooklyn
01/01/2026 11:33:07 AM,heat/hot water,entire building,closed,department housing preservation development conducted attempted conduct inspection information inspection result found hpds website wwwnycgov/hpd using hpdonline enter address home page entering sr number complaint status option,manhattan
01/01/2026 11:33:00 AM,traffic signal condition,ped lamp,closed,service request status request available department transportation website please click learn link,brooklyn
01/01/2026 11:32:55 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:32:52 AM,illegal parking,blocked crosswalk,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:32:06 AM,noise residential,banging/pounding,closed,new york city police department responded complaint investigation determined criminal violation existed condition corrected without need issue summons effect arrest problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:32:00 AM,water conservation,water meter broken/leaking private residence cmr,closed,department environmental protection determined inspection warranted investigate complaint,brooklyn
01/01/2026 11:31:57 AM,illegal dumping,removal request,closed,department sanitation investigated complaint dsny related conditions/violations observed location referred appropriate agency action,brooklyn
01/01/2026 11:31:52 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:31:42 AM,noise helicopter,,progress,nan,manhattan
01/01/2026 11:31:17 AM,blocked driveway,access,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:31:10 AM,heat/hot water,entire building,closed,department housing preservation development able gain access apartment others building inspect lack heat hot water complaint closed condition still exists please file new complaint,manhattan
01/01/2026 11:31:08 AM,heat/hot water,entire building,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,bronx
01/01/2026 11:30:53 AM,food establishment,rodents/insects/garbage,progress,department health mental hygiene sent official written notification owner/landlord warning potential violation instructing correct situation situation persists day initial complaint please make new complaint,brooklyn
01/01/2026 11:30:42 AM,blocked driveway,access,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:30:37 AM,heat/hot water,apartment,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,staten island
01/01/2026 11:30:25 AM,damaged tree,branch limb fallen,closed,nyc park visited site inspected condition work necessary time,queen
01/01/2026 11:30:12 AM,blocked driveway,access,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:30:08 AM,heat/hot water,apartment,closed,hpd conducted inspection complaint condition observed inspector violate housing law enforced hpd complaint closed,manhattan
01/01/2026 11:30:07 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:30:03 AM,heat/hot water,entire building,closed,department housing preservation development conducted attempted conduct inspection information inspection result found hpds website wwwnycgov/hpd using hpdonline enter address home page entering sr number complaint status option,queen
01/01/2026 11:29:54 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,bronx
01/01/2026 11:29:52 AM,illegal parking,double parked blocking traffic,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:29:50 AM,homeless person assistance,chronic,closed,department homeless service dhs visited location could find person reported still please submit new service request detail include specific location detailed description person,manhattan
01/01/2026 11:29:47 AM,heat/hot water,apartment,closed,hpd inspected condition complaint closed violation issued law provides property owner time correct condition violation description date property owner correct violation available hpdonline owner corrected condition date provided may wish bring case housing court seeking correction conditionsto find start housing court case visit hpds w,brooklyn
01/01/2026 11:29:43 AM,noise vehicle,car/truck horn,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:29:40 AM,heat/hot water,entire building,closed,department housing preservation development conducted attempted conduct inspection information inspection result found hpds website wwwnycgov/hpd using hpdonline enter address home page entering sr number complaint status option,manhattan
01/01/2026 11:29:39 AM,heat/hot water,apartment,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,queen
01/01/2026 11:28:45 AM,illegal parking,parking permit improper use,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:28:32 AM,snow ice,roadway,closed,department sanitation investigated complaint salted area,staten island
01/01/2026 11:28:32 AM,street condition,pothole,closed,department transportation determined complaint duplicate previously filed complaint original complaint addressed,queen
01/01/2026 11:28:31 AM,street condition,pothole,closed,department transportation determined complaint duplicate previously filed complaint original complaint addressed,queen
01/01/2026 11:28:20 AM,illegal parking,double parked blocking vehicle,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:28:14 AM,illegal parking,posted parking sign violation,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:28:10 AM,street sign dangling,st name attached pole,closed,department transportation completed request corrected condition,bronx
01/01/2026 11:28:00 AM,noise vehicle,car/truck horn,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:27:54 AM,blocked driveway,access,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:27:51 AM,blocked driveway,access,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:27:28 AM,illegal parking,double parked blocking traffic,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,staten island
01/01/2026 11:27:19 AM,illegal parking,commercial overnight parking,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:26:59 AM,nonemergency police matter,complaint detail,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:26:39 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,brooklyn
01/01/2026 11:26:28 AM,heat/hot water,apartment,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:26:27 AM,illegal parking,blocked crosswalk,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:26:05 AM,blocked driveway,access,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:26:00 AM,water system,dirty water,closed,department environmental protection investigated complaint found temporary condition,staten island
01/01/2026 11:25:59 AM,heat/hot water,entire building,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,bronx
01/01/2026 11:25:57 AM,heat/hot water,apartment,closed,hpd responded complaint heat hot water building occupant building confirmed heat hot water restored inspector attempted conduct inspection contacted phone number associated complaint complaint closed please submit new service request condition still exists,queen
01/01/2026 11:25:51 AM,door/window,window frame,closed,department housing preservation development unable access room following condition reported violation issued complaint closed,brooklyn
01/01/2026 11:25:51 AM,heat/hot water,apartment,closed,hpd conducted inspection complaint condition observed inspector violate housing law enforced hpd complaint closed,brooklyn
01/01/2026 11:25:51 AM,door/window,door,closed,hpd conducted inspection complaint condition observed inspector violate housing law enforced hpd complaint closed,brooklyn
01/01/2026 11:25:50 AM,heat/hot water,apartment,closed,hpd attempted conduct inspection response complaint unable complete inspection please submit new service request condition still exists information reason hpd unable inspect contact hpd tenant information messaging service,queen
01/01/2026 11:25:49 AM,heat/hot water,apartment,closed,hpd called telephone number file complaint someone number indicated condition corrected complaint closed please submit new service request condition still exists,brooklyn
01/01/2026 11:25:47 AM,illegal parking,blocked sidewalk,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:25:45 AM,heat/hot water,apartment,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,queen
01/01/2026 11:25:44 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:25:42 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:25:41 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:25:22 AM,blocked driveway,access,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:24:44 AM,abandoned vehicle,license plate,closed,new york city police department responded complaint investigation determined criminal violation existed condition corrected without need issue summons effect arrest problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,staten island
01/01/2026 11:23:48 AM,illegal parking,blocked crosswalk,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:23:47 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,brooklyn
01/01/2026 11:23:25 AM,unsanitary condition,sewage,open,following complaint condition still open hpd already attempted notify property owner condition exists tenant provide access owner make repair hpd may attempt contact tenant phone verify correction condition hpd inspector may attempt conduct inspection,staten island
01/01/2026 11:23:23 AM,heat/hot water,apartment,closed,hpd called telephone number file complaint someone number indicated condition corrected complaint closed please submit new service request condition still exists,bronx
01/01/2026 11:23:16 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,queen
01/01/2026 11:23:15 AM,heat/hot water,entire building,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:23:13 AM,plumbing,water supply,closed,department housing preservation development contacted tenant building verified following condition corrected complaint closed condition still exists please file new complaint,bronx
01/01/2026 11:23:02 AM,dirty condition,trash,progress,nan,queen
01/01/2026 11:23:00 AM,noise,noise jack hammering nc,closed,department environmental protection dep didnt observe violation nyc air noise code time inspection couldnt issue summons problem still exists please go nycgov/ call file new service request youre outside new york city please call newyork,brooklyn
01/01/2026 11:22:57 AM,heat/hot water,entire building,closed,department housing preservation development able gain access apartment others building inspect lack heat hot water complaint closed condition still exists please file new complaint,manhattan
01/01/2026 11:22:48 AM,rodent,condition attracting rodent,closed,department health mental hygiene found violation property reported followup inspection scheduled,manhattan
01/01/2026 11:22:47 AM,water leak,damp spot,closed,hpd called telephone number file complaint someone number indicated condition corrected complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:22:47 AM,water leak,heavy flow,closed,hpd inspector able gain access inspect complaint inspector left card time inspection letter sent hpd inspection attempt encourage call schedule inspection hpd receive timely response complaint closed please submit new service request condition still exists,manhattan
01/01/2026 11:22:30 AM,plumbing,water supply,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:22:30 AM,heat/hot water,apartment,closed,complaint duplicate buildingwide condition already reported another tenant original complaint still open hpd may need confirm condition exists inspecting one apartment cannot contact tenant original complaint get access apartment hpd may attempt contact person filed complaint verify correction condition may conduct inspection unit check hpdonline see,manhattan
01/01/2026 11:22:27 AM,heat/hot water,entire building,closed,hpd inspected condition complaint closed violation issued law provides property owner time correct condition violation description date property owner correct violation available hpdonline owner corrected condition date provided may wish bring case housing court seeking correction conditionsto find start housing court case visit hpds w,queen
01/01/2026 11:22:17 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:22:14 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:22:07 AM,illegal parking,double parked blocking vehicle,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:21:51 AM,special project inspection team spit,advertising sign/billboard/posters/flexible fabric illegal,closed,department building reviewed complaint referred department transportation action,staten island
01/01/2026 11:21:24 AM,illegal parking,blocked crosswalk,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:21:23 AM,indoor air quality,explain,closed,letter sent owner manager property reported instructing correct condition condition persists please call go online wwwnycgov/ submit another complaint,bronx
01/01/2026 11:21:19 AM,illegal parking,posted parking sign violation,closed,new york city police department responded complaint investigation determined criminal violation existed condition corrected without need issue summons effect arrest problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:21:05 AM,illegal parking,double parked blocking traffic,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:21:01 AM,illegal parking,blocked crosswalk,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:20:30 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint observed criminal violation upon arrival problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:20:26 AM,blocked driveway,access,closed,new york city police department responded complaint investigation determined criminal violation existed condition corrected without need issue summons effect arrest problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,staten island
01/01/2026 11:20:00 AM,air quality,air odor/fumes vehicle idling ad,closed,department environmental protection dep didnt observe violation nyc air noise code time inspection couldnt issue summons problem still exists please go nycgov/ call file new service request youre outside new york city please call newyork,bronx
01/01/2026 11:19:31 AM,heat/hot water,entire building,closed,department housing preservation development conducted attempted conduct inspection information inspection result found hpds website wwwnycgov/hpd using hpdonline enter address home page entering sr number complaint status option,brooklyn
01/01/2026 11:19:31 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,bronx
01/01/2026 11:19:26 AM,noise street/sidewalk,loud music/party,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:19:26 AM,heat/hot water,apartment,closed,hpd conducted inspection complaint condition observed inspector violate housing law enforced hpd complaint closed,manhattan
01/01/2026 11:18:10 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:17:39 AM,homeless person assistance,chronic,closed,department homeless service dhs visited location could find person reported still please submit new service request detail include specific location detailed description person,bronx
01/01/2026 11:17:24 AM,illegal parking,blocked hydrant,closed,new york city police department responded complaint investigation determined violation law occurred police issued summons response complaint thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,queen
01/01/2026 11:17:09 AM,traffic,truck route violation,closed,new york city police department responded complaint information available observed evidence criminal violation time problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:17:00 AM,water system,possible water main break use comment wa,closed,department environmental protection determined complaint duplicate previously filed complaint original complaint addressed,queen
01/01/2026 11:17:00 AM,air quality,air smoke chimney vent,closed,department environmental protection dep observed violation nyc air noise code inspection dep issued summons,manhattan
01/01/2026 11:16:49 AM,abandoned vehicle,license plate,closed,new york city police department responded complaint investigation determined police action necessary problem persists please contact create another complaint possible provide contact information responding officer may reach detail count new yorkers like maintain safe city please let u know see condition require attention,brooklyn
01/01/2026 11:16:37 AM,highway condition,litter,closed,department sanitation dsny didnt see litter area reported location still dirty please file new request refile make sure confirm exact area highway see litter,queen
01/01/2026 11:16:35 AM,noise residential,banging/pounding,closed,new york city police department responded complaint officer unable gain entry premise problem persists please contact create another complaint ensure contact information eg buzzer number phone number etc available assist responding officer gaining entry properly investigate complaint count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:16:34 AM,noise residential,banging/pounding,closed,new york city police department responded complaint officer unable gain entry premise problem persists please contact create another complaint ensure contact information eg buzzer number phone number etc available assist responding officer gaining entry properly investigate complaint count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:16:33 AM,nonemergency police matter,complaint detail,closed,new york city police department responded complaint investigation determined criminal violation existed condition corrected without need issue summons effect arrest problem persists please contact create another complaint possible provide contact information responding officer may reach detail necessary complaint may referred local precinct special operation unit quality life etc thank attention matter count new yorkers like maintain safe city please let u know see condition require attention,manhattan
01/01/2026 11:16:25 AM,plumbing,steam pipe/riser,closed,hpd attempted conduct inspection response complaint unable complete inspection please submit new service request condition still exists information reason hpd unable inspect contact hpd tenant information messaging service,bronx
